Insert(-212.56,Value0)
Insert(-891.11,Value45355)
Insert(426.69,Value45356)
Insert(-664.94,Value45357)
Insert(688.05,Value45358)
Insert(-1073.3,Value45359)
Insert(1384.18,Value45360)
Insert(548.93,Value45361)
Insert(-1418.62,Value45362)
Insert(-491.45,Value45363)
Insert(-1235.51,Value45364)
Insert(343.47,Value45365)
Insert(-1304.69,Value45366)
Insert(219.08,Value45367)
Insert(1034.54,Value45368)
Insert(-470.35,Value45369)
Insert(1313.83,Value45370)
Insert(616.47,Value45371)
Insert(796.22,Value45372)
Insert(-173.03,Value45373)
Insert(1374.82,Value45374)
Insert(-1289.6,Value45375)
Insert(-60.5,Value45376)
Insert(406.27,Value45377)
Insert(209.41,Value45378)
Insert(-1324.1,Value45379)
Insert(1421.68,Value45380)
Insert(47.79,Value45381)
Insert(-1321.19,Value45382)
Insert(-25.67,Value45383)
Insert(423.35,Value45384)
Insert(-508.03,Value45385)
Insert(196.96,Value45386)
Insert(-739.59,Value45387)
Insert(-562.15,Value45388)
Insert(-735.43,Value45389)
Insert(-733.4,Value45390)
Insert(-1238.13,Value45391)
Insert(369.21,Value45392)
Insert(800.52,Value45393)
Insert(488.96,Value45394)
Insert(134.12,Value45395)
Insert(-1112.53,Value45396)
Insert(227.84,Value45397)
Insert(-120.22,Value45398)
Insert(431.52,Value45399)
Insert(-709.97,Value45400)
Insert(-1011.55,Value45401)
Insert(-373.47,Value45402)
Insert(-1121.57,Value45403)
Insert(754.43,Value45404)
Insert(-556.74,Value45405)
Insert(1427.15,Value45406)
Insert(-691.04,Value45407)
Insert(1436.13,Value45408)
Insert(149.14,Value45409)
Insert(-411.8,Value45410)
Insert(917.43,Value45411)
Insert(1274.25,Value45412)
Insert(1325.79,Value45413)
Insert(687.23,Value45414)
Insert(-1488.63,Value45415)
Insert(-1010.56,Value45416)
Insert(-556.11,Value45417)
Insert(-1334.42,Value45418)
Insert(892.04,Value45419)
Insert(-228.81,Value45420)
Insert(-146.81,Value45421)
Insert(-605.69,Value45422)
Insert(-282.96,Value45423)
Insert(-559.74,Value45424)
Insert(-394.67,Value45425)
Insert(705.33,Value45426)
Insert(-341.58,Value45427)
Insert(189.07,Value45428)
Insert(-1132.38,Value45429)
Insert(1220.35,Value45430)
Insert(1247.28,Value45431)
Insert(-1062.38,Value45432)
Insert(-135.23,Value45433)
Insert(180.73,Value45434)
Insert(-543.52,Value45435)
Insert(-403.22,Value45436)
Insert(212.52,Value45437)
Insert(-312.52,Value45438)
Insert(1262.28,Value45439)
Insert(-1400.58,Value45440)
Insert(1340.74,Value45441)
Insert(975.79,Value45442)
Insert(-383.24,Value45443)
Insert(-1306.54,Value45444)
Insert(-629.5,Value45445)
Insert(-1294.18,Value45446)
Insert(-1367.82,Value45447)
Insert(464.89,Value45448)
Insert(1440.31,Value45449)
Insert(272.41,Value45450)
Insert(-829.97,Value45451)
Insert(-1454.21,Value45452)
Insert(1456.99,Value45453)
Insert(-191.48,Value45454)
Insert(-1451.28,Value45455)
Insert(1329.15,Value45456)
Insert(-1177.77,Value45457)
Insert(-612.68,Value45458)
Insert(-455.6,Value45459)
Insert(1058.25,Value45460)
Insert(1206.22,Value45461)
Insert(-639.1,Value45462)
Insert(-1170.46,Value45463)
Insert(82.83,Value45464)
Insert(-1113.07,Value45465)
Insert(562.8,Value45466)
Insert(841.7,Value45467)
Insert(1121.04,Value45468)
Insert(-1474.95,Value45469)
Insert(1284.27,Value45470)
Insert(582.23,Value45471)
Insert(1446.04,Value45472)
Insert(415.34,Value45473)
Insert(1027.78,Value45474)
Insert(1440.22,Value45475)
Insert(1300.13,Value45476)
Insert(-1089.64,Value45477)
Insert(-410.08,Value45478)
Insert(983.47,Value45479)
Insert(564.27,Value45480)
Insert(-1382.72,Value45481)
Insert(479.67,Value45482)
Insert(1311.5,Value45483)
Insert(1261.3,Value45484)
Insert(-67.34,Value45485)
Insert(290.02,Value45486)
Insert(868.85,Value45487)
Insert(-1073.34,Value45488)
Insert(-1053.29,Value45489)
Insert(1174.88,Value45490)
Insert(-1286.9,Value45491)
Insert(-377.53,Value45492)
Insert(-1106.57,Value45493)
Insert(-1238.25,Value45494)
Insert(1343.06,Value45495)
Insert(-1218.47,Value45496)
Insert(-1422.36,Value45497)
Insert(-1351.35,Value45498)
Insert(30.11,Value45499)
Insert(580.85,Value45500)
Insert(-569.07,Value45501)
Insert(-1148.81,Value45502)
Insert(265.55,Value45503)
Insert(-1146.6,Value45504)
Insert(1106.47,Value45505)
Insert(967.85,Value45506)
Insert(-821.75,Value45507)
Insert(-266.88,Value45508)
Insert(-95.45,Value45509)
Insert(7.13,Value45510)
Insert(327.74,Value45511)
Insert(547.34,Value45512)
Insert(1062.75,Value45513)
Insert(203.19,Value45514)
Insert(-8.82,Value45515)
Insert(-603.04,Value45516)
Insert(-718.14,Value45517)
Insert(-1221.49,Value45518)
Insert(296.63,Value45519)
Insert(1210.03,Value45520)
Insert(372.52,Value45521)
Insert(694.02,Value45522)
Insert(-820.65,Value45523)
Insert(1188.75,Value45524)
Insert(-579.05,Value45525)
Insert(-905.44,Value45526)
Insert(227.57,Value45527)
Insert(509.4,Value45528)
Insert(-705.25,Value45529)
Insert(-71.97,Value45530)
Insert(997.59,Value45531)
Insert(669.65,Value45532)
Insert(-210.88,Value45533)
Insert(153.31,Value45534)
Insert(-655.98,Value45535)
Insert(1002.7,Value45536)
Insert(483.52,Value45537)
Insert(155.26,Value45538)
Insert(1053.72,Value45539)
Insert(1367.82,Value45540)
Insert(470.88,Value45541)
Insert(252.81,Value45542)
Insert(-1398.27,Value45543)
Insert(-1005.43,Value45544)
Insert(-488.06,Value45545)
Insert(1027.64,Value45546)
Insert(1123.0,Value45547)
Insert(-1410.0,Value45548)
Insert(-831.87,Value45549)
Insert(1151.5,Value45550)
Insert(-490.1,Value45551)
Insert(1414.85,Value45552)
Insert(-548.65,Value45553)
Insert(998.92,Value45554)
Insert(-999.2,Value45555)
Insert(-1476.25,Value45556)
Insert(1283.95,Value45557)
Insert(808.25,Value45558)
Insert(516.37,Value45559)
Insert(-633.48,Value45560)
Insert(-23.36,Value45561)
Insert(312.86,Value45562)
Insert(630.6,Value45563)
Insert(-1011.8,Value45564)
Insert(-332.59,Value45565)
Insert(-388.51,Value45566)
Insert(607.83,Value45567)
Insert(-150.79,Value45568)
Insert(1366.19,Value45569)
Insert(-156.28,Value45570)
Insert(-101.68,Value45571)
Insert(-647.35,Value45572)
Insert(-558.81,Value45573)
Insert(299.16,Value45574)
Insert(456.3,Value45575)
Insert(-245.24,Value45576)
Insert(330.1,Value45577)
Insert(-781.28,Value45578)
Insert(-548.48,Value45579)
Insert(968.55,Value45580)
Insert(-476.59,Value45581)
Insert(-1166.81,Value45582)
Insert(824.25,Value45583)
Insert(-1207.71,Value45584)
Insert(-1464.68,Value45585)
Insert(-170.5,Value45586)
Insert(-1366.14,Value45587)
Insert(126.26,Value45588)
Insert(570.84,Value45589)
Insert(-272.0,Value45590)
Insert(218.63,Value45591)
Insert(199.49,Value45592)
Insert(125.96,Value45593)
Insert(354.79,Value45594)
Insert(543.47,Value45595)
Insert(793.3,Value45596)
Insert(1252.82,Value45597)
Insert(-337.51,Value45598)
Insert(-964.48,Value45599)
Insert(1341.2,Value45600)
Insert(-164.29,Value45601)
Insert(423.93,Value45602)
Insert(-611.89,Value45603)
Insert(-951.46,Value45604)
Insert(-232.43,Value45605)
Insert(1169.03,Value45606)
Insert(-746.85,Value45607)
Insert(-915.71,Value45608)
Insert(-746.26,Value45609)
Insert(1469.99,Value45610)
Insert(847.01,Value45611)
Insert(856.52,Value45612)
Insert(-457.12,Value45613)
Insert(-736.78,Value45614)
Insert(-967.06,Value45615)
Insert(-873.24,Value45616)
Insert(-69.91,Value45617)
Insert(-675.93,Value45618)
Insert(752.15,Value45619)
Insert(-224.12,Value45620)
Insert(-683.56,Value45621)
Insert(180.49,Value45622)
Insert(-391.39,Value45623)
Insert(570.85,Value45624)
Insert(-1446.54,Value45625)
Insert(-951.2,Value45626)
Insert(355.91,Value45627)
Insert(709.11,Value45628)
Insert(1492.96,Value45629)
Insert(-78.68,Value45630)
Insert(1049.25,Value45631)
Insert(-26.0,Value45632)
Insert(-684.84,Value45633)
Insert(-595.54,Value45634)
Insert(1089.17,Value45635)
Insert(1276.13,Value45636)
Insert(1166.37,Value45637)
Insert(-983.11,Value45638)
Insert(-405.43,Value45639)
Insert(-842.1,Value45640)
Insert(1410.86,Value45641)
Insert(-193.05,Value45642)
Insert(49.28,Value45643)
Insert(-934.18,Value45644)
Insert(902.07,Value45645)
Insert(1405.02,Value45646)
Insert(-913.61,Value45647)
Insert(-491.86,Value45648)
Insert(34.37,Value45649)
Insert(-12.48,Value45650)
Insert(-93.13,Value45651)
Insert(-1261.66,Value45652)
Insert(-1425.38,Value45653)
Insert(-778.11,Value45654)
Insert(-1132.92,Value45655)
Insert(-165.06,Value45656)
Insert(-1167.1,Value45657)
Insert(-1444.71,Value45658)
Insert(-369.21,Value45659)
Insert(1340.51,Value45660)
Insert(-1430.87,Value45661)
Insert(771.13,Value45662)
Insert(-1114.8,Value45663)
Insert(409.83,Value45664)
Insert(342.77,Value45665)
Insert(-1464.08,Value45666)
Insert(-790.36,Value45667)
Insert(797.98,Value45668)
Insert(395.75,Value45669)
Insert(718.14,Value45670)
Insert(566.08,Value45671)
Insert(-134.8,Value45672)
Insert(425.1,Value45673)
Insert(-629.58,Value45674)
Insert(1391.87,Value45675)
Insert(54.27,Value45676)
Insert(-612.55,Value45677)
Insert(1211.65,Value45678)
Insert(1307.32,Value45679)
Insert(-575.44,Value45680)
Insert(-938.95,Value45681)
Insert(1033.28,Value45682)
Insert(150.89,Value45683)
Insert(698.41,Value45684)
Insert(1305.8,Value45685)
Insert(-930.87,Value45686)
Insert(892.69,Value45687)
Insert(461.69,Value45688)
Insert(724.81,Value45689)
Insert(580.02,Value45690)
Insert(456.22,Value45691)
Insert(196.5,Value45692)
Insert(1447.78,Value45693)
Insert(-826.32,Value45694)
Insert(-893.2,Value45695)
Insert(965.97,Value45696)
Insert(431.61,Value45697)
Insert(-314.14,Value45698)
Insert(-81.62,Value45699)
Insert(-103.01,Value45700)
Insert(761.34,Value45701)
Insert(1283.72,Value45702)
Insert(43.52,Value45703)
Insert(134.59,Value45704)
Insert(-610.02,Value45705)
Insert(-456.15,Value45706)
Insert(-1307.44,Value45707)
Insert(1212.68,Value45708)
Insert(-1303.0,Value45709)
Insert(-633.68,Value45710)
Insert(-1026.13,Value45711)
Insert(942.19,Value45712)
Insert(-743.23,Value45713)
Insert(1385.02,Value45714)
Insert(988.78,Value45715)
Insert(-1309.48,Value45716)
Insert(561.08,Value45717)
Insert(-751.41,Value45718)
Insert(-594.65,Value45719)
Insert(-598.37,Value45720)
Insert(-511.69,Value45721)
Insert(-581.77,Value45722)
Insert(-26.21,Value45723)
Insert(-1155.19,Value45724)
Insert(-731.17,Value45725)
Insert(-40.21,Value45726)
Insert(1402.21,Value45727)
Insert(-312.71,Value45728)
Insert(-1198.66,Value45729)
Insert(647.15,Value45730)
Insert(1484.86,Value45731)
Insert(950.58,Value45732)
Insert(-678.24,Value45733)
Insert(709.46,Value45734)
Insert(-1415.32,Value45735)
Insert(-857.27,Value45736)
Insert(-1101.35,Value45737)
Insert(1230.18,Value45738)
Insert(-1196.13,Value45739)
Insert(-1342.45,Value45740)
Insert(-201.71,Value45741)
Insert(-1466.03,Value45742)
Insert(1123.82,Value45743)
Insert(1184.42,Value45744)
Insert(570.8,Value45745)
Insert(-1129.83,Value45746)
Insert(357.98,Value45747)
Insert(-1493.8,Value45748)
Insert(-69.68,Value45749)
Insert(-1266.15,Value45750)
Insert(640.08,Value45751)
Insert(-1199.54,Value45752)
Insert(532.9,Value45753)
Insert(138.79,Value45754)
Insert(1420.98,Value45755)
Insert(661.72,Value45756)
Insert(-483.37,Value45757)
Insert(864.52,Value45758)
Insert(1369.19,Value45759)
Insert(383.83,Value45760)
Insert(1452.1,Value45761)
Insert(-1483.93,Value45762)
Insert(-1075.37,Value45763)
Insert(-164.6,Value45764)
Insert(1142.3,Value45765)
Insert(1329.9,Value45766)
Insert(-1230.25,Value45767)
Insert(-303.38,Value45768)
Insert(1083.62,Value45769)
Insert(1020.47,Value45770)
Insert(1325.95,Value45771)
Insert(777.5,Value45772)
Insert(1174.98,Value45773)
Insert(171.63,Value45774)
Insert(970.91,Value45775)
Insert(-626.96,Value45776)
Insert(-691.71,Value45777)
Insert(-592.42,Value45778)
Insert(-1413.01,Value45779)
Insert(689.24,Value45780)
Insert(-684.43,Value45781)
Insert(425.36,Value45782)
Insert(155.37,Value45783)
Insert(257.69,Value45784)
Insert(-1484.54,Value45785)
Insert(-482.03,Value45786)
Insert(-228.67,Value45787)
Insert(-414.32,Value45788)
Insert(-384.39,Value45789)
Insert(180.42,Value45790)
Insert(-714.7,Value45791)
Insert(37.91,Value45792)
Insert(730.11,Value45793)
Insert(480.64,Value45794)
Insert(-526.92,Value45795)
Insert(-382.95,Value45796)
Insert(127.7,Value45797)
Insert(-1379.55,Value45798)
Insert(-71.5,Value45799)
Insert(1053.77,Value45800)
Insert(-234.27,Value45801)
Insert(-674.26,Value45802)
Insert(491.53,Value45803)
Insert(-657.4,Value45804)
Insert(-238.6,Value45805)
Insert(-878.74,Value45806)
Insert(-429.18,Value45807)
Insert(128.02,Value45808)
Insert(454.67,Value45809)
Insert(-1049.22,Value45810)
Insert(1403.31,Value45811)
Insert(-814.88,Value45812)
Insert(1482.62,Value45813)
Insert(77.96,Value45814)
Insert(1083.42,Value45815)
Insert(74.83,Value45816)
Insert(944.32,Value45817)
Insert(-181.54,Value45818)
Insert(-1100.85,Value45819)
Insert(1455.57,Value45820)
Insert(835.74,Value45821)
Insert(721.36,Value45822)
Insert(870.31,Value45823)
Insert(812.87,Value45824)
Insert(-631.19,Value45825)
Insert(468.39,Value45826)
Insert(-311.54,Value45827)
Insert(1347.98,Value45828)
Insert(1169.7,Value45829)
Insert(-371.86,Value45830)
Insert(796.4,Value45831)
Insert(-1236.01,Value45832)
Insert(-860.52,Value45833)
Insert(772.26,Value45834)
Insert(351.13,Value45835)
Insert(1231.99,Value45836)
Insert(253.69,Value45837)
Insert(-20.37,Value45838)
Insert(-889.21,Value45839)
Insert(-608.07,Value45840)
Insert(1167.53,Value45841)
Insert(-935.14,Value45842)
Insert(41.79,Value45843)
Insert(1122.28,Value45844)
Insert(1475.51,Value45845)
Insert(658.13,Value45846)
Insert(1053.14,Value45847)
Insert(-735.47,Value45848)
Insert(218.43,Value45849)
Insert(1228.27,Value45850)
Insert(-1177.11,Value45851)
Insert(-1334.63,Value45852)
Insert(319.65,Value45853)
Insert(902.75,Value45854)
Insert(-853.06,Value45855)
Insert(-825.19,Value45856)
Insert(-251.61,Value45857)
Insert(-420.9,Value45858)
Insert(196.17,Value45859)
Insert(898.97,Value45860)
Insert(-895.6,Value45861)
Insert(-204.29,Value45862)
Insert(-283.9,Value45863)
Insert(-989.32,Value45864)
Insert(402.38,Value45865)
Insert(-162.28,Value45866)
Insert(-702.78,Value45867)
Insert(791.25,Value45868)
Insert(-276.34,Value45869)
Insert(627.8,Value45870)
Insert(589.02,Value45871)
Insert(782.2,Value45872)
Insert(771.3,Value45873)
Insert(671.91,Value45874)
Insert(288.55,Value45875)
Insert(670.57,Value45876)
Insert(264.23,Value45877)
Insert(1483.25,Value45878)
Insert(781.09,Value45879)
Insert(791.87,Value45880)
Insert(-1101.46,Value45881)
Insert(-9.15,Value45882)
Insert(1441.79,Value45883)
Insert(496.38,Value45884)
Insert(-143.17,Value45885)
Insert(-1388.4,Value45886)
Insert(-225.81,Value45887)
Insert(266.53,Value45888)
Insert(-338.91,Value45889)
Insert(694.73,Value45890)
Insert(-1288.1,Value45891)
Insert(-1055.75,Value45892)
Insert(-1134.58,Value45893)
Insert(441.65,Value45894)
Insert(-958.48,Value45895)
Insert(1132.66,Value45896)
Insert(-916.01,Value45897)
Insert(1364.54,Value45898)
Insert(1496.96,Value45899)
Insert(375.42,Value45900)
Insert(626.09,Value45901)
Insert(473.07,Value45902)
Insert(1393.7,Value45903)
Insert(-445.13,Value45904)
Insert(955.53,Value45905)
Insert(616.74,Value45906)
Insert(-1202.34,Value45907)
Insert(-623.3,Value45908)
Insert(218.17,Value45909)
Insert(-220.46,Value45910)
Insert(-886.09,Value45911)
Insert(1400.73,Value45912)
Insert(306.25,Value45913)
Insert(-346.05,Value45914)
Insert(665.95,Value45915)
Insert(-1392.6,Value45916)
Insert(-1367.68,Value45917)
Insert(-784.07,Value45918)
Insert(304.09,Value45919)
Insert(-1268.05,Value45920)
Insert(1170.27,Value45921)
Insert(227.22,Value45922)
Insert(1230.21,Value45923)
Insert(-1188.1,Value45924)
Insert(395.89,Value45925)
Insert(1492.6,Value45926)
Insert(-1154.9,Value45927)
Insert(1185.46,Value45928)
Insert(1330.23,Value45929)
Insert(311.97,Value45930)
Insert(-1390.34,Value45931)
Insert(634.15,Value45932)
Insert(-147.99,Value45933)
Insert(-330.32,Value45934)
Insert(1017.45,Value45935)
Insert(-1172.51,Value45936)
Insert(-763.28,Value45937)
Insert(-715.78,Value45938)
Insert(176.17,Value45939)
Insert(-362.92,Value45940)
Insert(1032.55,Value45941)
Insert(342.38,Value45942)
Insert(552.54,Value45943)
Insert(1450.72,Value45944)
Insert(465.98,Value45945)
Insert(-343.52,Value45946)
Insert(670.32,Value45947)
Insert(341.53,Value45948)
Insert(1491.47,Value45949)
Insert(-1446.38,Value45950)
Insert(-1455.12,Value45951)
Insert(591.83,Value45952)
Insert(693.38,Value45953)
Insert(247.95,Value45954)
Insert(-144.22,Value45955)
Insert(-132.31,Value45956)
Insert(-416.28,Value45957)
Insert(805.64,Value45958)
Insert(581.13,Value45959)
Insert(-605.24,Value45960)
Insert(1472.88,Value45961)
Insert(244.28,Value45962)
Insert(123.92,Value45963)
Insert(-516.87,Value45964)
Insert(-1111.59,Value45965)
Insert(1461.05,Value45966)
Insert(-1131.54,Value45967)
Insert(733.41,Value45968)
Insert(-288.83,Value45969)
Insert(-217.55,Value45970)
Insert(-1307.86,Value45971)
Insert(496.53,Value45972)
Insert(-1121.13,Value45973)
Insert(1092.15,Value45974)
Insert(72.45,Value45975)
Insert(880.45,Value45976)
Insert(-932.86,Value45977)
Insert(-1067.84,Value45978)
Insert(-1483.83,Value45979)
Insert(-411.76,Value45980)
Insert(-1282.37,Value45981)
Insert(-787.05,Value45982)
Insert(1025.11,Value45983)
Insert(-248.77,Value45984)
Insert(755.32,Value45985)
Insert(-188.91,Value45986)
Insert(-283.5,Value45987)
Insert(-980.83,Value45988)
Insert(-969.38,Value45989)
Insert(41.77,Value45990)
Insert(1479.74,Value45991)
Insert(1099.26,Value45992)
Insert(-1383.14,Value45993)
Insert(1187.4,Value45994)
Insert(-340.06,Value45995)
Insert(758.73,Value45996)
Insert(-994.72,Value45997)
Insert(1091.19,Value45998)
Insert(1339.31,Value45999)
Insert(583.97,Value46000)
Insert(303.43,Value46001)
Insert(-1296.51,Value46002)
Insert(-117.33,Value46003)
Insert(49.19,Value46004)
Insert(-1396.25,Value46005)
Insert(281.08,Value46006)
Insert(-1438.64,Value46007)
Insert(-1386.74,Value46008)
Insert(-795.89,Value46009)
Insert(-706.58,Value46010)
Insert(268.92,Value46011)
Insert(163.24,Value46012)
Insert(798.31,Value46013)
Insert(45.44,Value46014)
Insert(-1246.82,Value46015)
Insert(1310.9,Value46016)
Insert(-1145.64,Value46017)
Insert(54.26,Value46018)
Insert(-717.14,Value46019)
Insert(534.83,Value46020)
Insert(1418.82,Value46021)
Insert(-1137.89,Value46022)
Insert(1145.99,Value46023)
Insert(-973.34,Value46024)
Insert(-544.69,Value46025)
Insert(-1453.08,Value46026)
Insert(-984.17,Value46027)
Insert(976.34,Value46028)
Insert(878.43,Value46029)
Insert(-1131.27,Value46030)
Insert(1184.98,Value46031)
Insert(-1412.24,Value46032)
Insert(-317.8,Value46033)
Insert(70.04,Value46034)
Insert(-764.77,Value46035)
Insert(418.31,Value46036)
Insert(773.78,Value46037)
Insert(503.17,Value46038)
Insert(-53.57,Value46039)
Insert(1258.92,Value46040)
Insert(1243.54,Value46041)
Insert(650.92,Value46042)
Insert(1449.43,Value46043)
Insert(721.78,Value46044)
Insert(1336.52,Value46045)
Insert(24.61,Value46046)
Insert(185.84,Value46047)
Insert(-1044.77,Value46048)
Insert(808.96,Value46049)
Insert(916.51,Value46050)
Insert(911.43,Value46051)
Insert(-1000.26,Value46052)
Insert(-470.0,Value46053)
Insert(192.66,Value46054)
Insert(-244.43,Value46055)
Insert(-582.0,Value46056)
Insert(-97.55,Value46057)
Insert(-1178.81,Value46058)
Insert(-1285.77,Value46059)
Insert(1360.48,Value46060)
Insert(-1239.3,Value46061)
Insert(715.26,Value46062)
Insert(-347.19,Value46063)
Insert(-730.0,Value46064)
Insert(-1103.35,Value46065)
Insert(1131.67,Value46066)
Insert(221.29,Value46067)
Insert(-1012.38,Value46068)
Insert(-18.32,Value46069)
Insert(818.52,Value46070)
Insert(-125.35,Value46071)
Insert(-1285.52,Value46072)
Insert(-216.19,Value46073)
Insert(-268.86,Value46074)
Insert(1165.83,Value46075)
Insert(-411.18,Value46076)
Insert(-1425.05,Value46077)
Insert(-91.99,Value46078)
Insert(-1374.97,Value46079)
Insert(-843.73,Value46080)
Insert(-701.79,Value46081)
Insert(478.24,Value46082)
Insert(1151.54,Value46083)
Insert(417.62,Value46084)
Insert(1365.58,Value46085)
Insert(-1463.78,Value46086)
Insert(128.79,Value46087)
Insert(541.98,Value46088)
Insert(-1355.98,Value46089)
Insert(875.78,Value46090)
Insert(900.18,Value46091)
Insert(-1149.87,Value46092)
Insert(-1095.99,Value46093)
Insert(-1475.52,Value46094)
Insert(239.55,Value46095)
Insert(-225.74,Value46096)
Insert(1133.21,Value46097)
Insert(-305.22,Value46098)
Insert(-507.73,Value46099)
