Insert(-41.41,Value0)
Insert(92.17,Value5812)
Insert(-658.95,Value5813)
Insert(-1029.75,Value5814)
Insert(64.66,Value5815)
Insert(1226.8,Value5816)
Insert(-712.39,Value5817)
Insert(-803.55,Value5818)
Insert(-959.13,Value5819)
Insert(-1204.06,Value5820)
Insert(1094.99,Value5821)
Insert(-480.73,Value5822)
Insert(544.42,Value5823)
Insert(-1365.27,Value5824)
Insert(849.11,Value5825)
Insert(744.37,Value5826)
Insert(-61.61,Value5827)
Insert(-243.3,Value5828)
Insert(1057.39,Value5829)
Insert(834.34,Value5830)
Insert(603.67,Value5831)
Insert(-758.53,Value5832)
Insert(-1350.54,Value5833)
Insert(-1124.69,Value5834)
Insert(-725.37,Value5835)
Insert(1105.08,Value5836)
Insert(-1404.23,Value5837)
Insert(-414.79,Value5838)
Insert(-1044.24,Value5839)
Insert(-266.33,Value5840)
Insert(-1238.14,Value5841)
Insert(-1152.32,Value5842)
Insert(-1214.92,Value5843)
Insert(-422.05,Value5844)
Insert(-492.35,Value5845)
Insert(155.17,Value5846)
Insert(779.34,Value5847)
Insert(918.21,Value5848)
Insert(491.86,Value5849)
Insert(-1429.09,Value5850)
Insert(893.82,Value5851)
Insert(1237.05,Value5852)
Insert(-1204.24,Value5853)
Insert(83.19,Value5854)
Insert(-661.7,Value5855)
Insert(580.59,Value5856)
Insert(1268.06,Value5857)
Insert(-783.12,Value5858)
Insert(288.45,Value5859)
Insert(-1456.91,Value5860)
Insert(-650.88,Value5861)
Insert(-55.81,Value5862)
Insert(-1011.2,Value5863)
Insert(1354.64,Value5864)
Insert(-801.51,Value5865)
Insert(-286.08,Value5866)
Insert(-265.69,Value5867)
Insert(-218.48,Value5868)
Insert(-628.97,Value5869)
Insert(1133.6,Value5870)
Insert(306.3,Value5871)
Insert(448.25,Value5872)
Insert(-406.65,Value5873)
Insert(503.54,Value5874)
Insert(656.08,Value5875)
Insert(458.62,Value5876)
Insert(-845.68,Value5877)
Insert(1407.54,Value5878)
Insert(-905.95,Value5879)
Insert(-1445.16,Value5880)
Insert(-103.57,Value5881)
Insert(-1214.92,Value5882)
Insert(269.5,Value5883)
Insert(1444.96,Value5884)
Insert(-1250.88,Value5885)
Insert(-260.33,Value5886)
Insert(472.21,Value5887)
Insert(99.01,Value5888)
Insert(-192.43,Value5889)
Insert(1261.91,Value5890)
Insert(572.86,Value5891)
Insert(627.7,Value5892)
Insert(-1014.56,Value5893)
Insert(-416.56,Value5894)
Insert(-585.4,Value5895)
Insert(1168.81,Value5896)
Insert(-699.85,Value5897)
Insert(22.15,Value5898)
Insert(52.36,Value5899)
Insert(914.7,Value5900)
Insert(-500.19,Value5901)
Insert(285.06,Value5902)
Insert(-1294.53,Value5903)
Insert(-1225.99,Value5904)
Insert(-34.38,Value5905)
Insert(-1107.79,Value5906)
Insert(1383.32,Value5907)
Insert(-736.63,Value5908)
Insert(-1328.5,Value5909)
Insert(-299.9,Value5910)
Insert(-623.83,Value5911)
Insert(432.43,Value5912)
Insert(-1183.95,Value5913)
Insert(1000.09,Value5914)
Insert(1309.48,Value5915)
Insert(-1167.03,Value5916)
Insert(692.47,Value5917)
Insert(1114.34,Value5918)
Insert(106.38,Value5919)
Insert(689.36,Value5920)
Insert(-817.76,Value5921)
Insert(1267.44,Value5922)
Insert(1039.11,Value5923)
Insert(723.65,Value5924)
Insert(-1068.32,Value5925)
Insert(-278.13,Value5926)
Insert(841.57,Value5927)
Insert(-707.1,Value5928)
Insert(-467.96,Value5929)
Insert(-430.15,Value5930)
Insert(-633.9,Value5931)
Insert(975.48,Value5932)
Insert(-448.51,Value5933)
Insert(823.71,Value5934)
Insert(-904.6,Value5935)
Insert(-699.51,Value5936)
Insert(-1205.94,Value5937)
Insert(-757.84,Value5938)
Insert(-938.74,Value5939)
Insert(-1202.12,Value5940)
Insert(397.16,Value5941)
Insert(494.14,Value5942)
Insert(370.84,Value5943)
Insert(-1037.16,Value5944)
Insert(1275.77,Value5945)
Insert(-1342.05,Value5946)
Insert(-246.35,Value5947)
Insert(-678.39,Value5948)
Insert(-595.34,Value5949)
Insert(88.78,Value5950)
Insert(-1079.92,Value5951)
Insert(313.0,Value5952)
Insert(229.07,Value5953)
Insert(1447.65,Value5954)
Insert(-762.7,Value5955)
Insert(451.75,Value5956)
Insert(-305.93,Value5957)
Insert(606.1,Value5958)
Insert(-1206.55,Value5959)
Insert(1131.2,Value5960)
Insert(1415.81,Value5961)
Insert(-148.4,Value5962)
Insert(-1328.36,Value5963)
Insert(403.79,Value5964)
Insert(-1139.51,Value5965)
Insert(215.56,Value5966)
Insert(234.58,Value5967)
Insert(-79.06,Value5968)
Insert(-234.1,Value5969)
Insert(1200.68,Value5970)
Insert(1162.62,Value5971)
Insert(-845.44,Value5972)
Insert(250.93,Value5973)
Insert(-647.26,Value5974)
Insert(1140.15,Value5975)
Insert(-909.43,Value5976)
Insert(1469.38,Value5977)
Insert(967.78,Value5978)
Insert(1360.02,Value5979)
Insert(-443.5,Value5980)
Insert(-1189.46,Value5981)
Insert(-782.73,Value5982)
Insert(952.92,Value5983)
Insert(-189.76,Value5984)
Insert(460.04,Value5985)
Insert(896.18,Value5986)
Insert(128.57,Value5987)
Insert(-78.69,Value5988)
Insert(-1371.22,Value5989)
Insert(-320.34,Value5990)
Insert(230.46,Value5991)
Insert(-1009.62,Value5992)
Insert(623.76,Value5993)
Insert(-1010.12,Value5994)
Insert(1042.28,Value5995)
Insert(1274.83,Value5996)
Insert(293.01,Value5997)
Insert(183.23,Value5998)
Insert(1386.75,Value5999)
Insert(-1073.61,Value6000)
Insert(1288.87,Value6001)
Insert(881.23,Value6002)
Insert(-1271.41,Value6003)
Insert(-1122.73,Value6004)
Insert(1344.5,Value6005)
Insert(193.76,Value6006)
Insert(-1263.29,Value6007)
Insert(-335.44,Value6008)
Insert(-308.19,Value6009)
Insert(-997.26,Value6010)
Insert(-705.66,Value6011)
Insert(-823.58,Value6012)
Insert(403.19,Value6013)
Insert(-1406.05,Value6014)
Insert(-943.23,Value6015)
Insert(1275.26,Value6016)
Insert(879.15,Value6017)
Insert(-748.3,Value6018)
Insert(-861.57,Value6019)
Insert(1218.27,Value6020)
Insert(754.89,Value6021)
Insert(945.36,Value6022)
Insert(510.26,Value6023)
Insert(665.27,Value6024)
Insert(-1129.19,Value6025)
Insert(-1120.21,Value6026)
Insert(-1342.67,Value6027)
Insert(1432.28,Value6028)
Insert(-1148.63,Value6029)
Insert(-423.12,Value6030)
Insert(-181.44,Value6031)
Insert(-925.1,Value6032)
Insert(-341.96,Value6033)
Insert(-308.02,Value6034)
Insert(-452.14,Value6035)
Insert(1477.63,Value6036)
Insert(-917.81,Value6037)
Insert(-745.84,Value6038)
Insert(866.03,Value6039)
Insert(345.54,Value6040)
Insert(608.49,Value6041)
Insert(-112.63,Value6042)
Insert(911.47,Value6043)
Insert(-464.94,Value6044)
Insert(941.14,Value6045)
Insert(307.21,Value6046)
Insert(-912.81,Value6047)
Insert(619.26,Value6048)
Insert(670.85,Value6049)
Insert(-534.37,Value6050)
Insert(1348.84,Value6051)
Insert(709.8,Value6052)
Insert(-120.61,Value6053)
Insert(215.44,Value6054)
Insert(-118.88,Value6055)
Insert(-922.4,Value6056)
Insert(-387.91,Value6057)
Insert(-1392.48,Value6058)
Insert(230.73,Value6059)
Insert(-1156.55,Value6060)
Insert(-1028.35,Value6061)
Insert(661.89,Value6062)
Insert(862.0,Value6063)
Insert(304.6,Value6064)
Insert(428.24,Value6065)
Insert(-1125.36,Value6066)
Insert(257.83,Value6067)
Insert(846.99,Value6068)
Insert(34.12,Value6069)
Insert(-1153.78,Value6070)
Insert(424.39,Value6071)
Insert(1132.35,Value6072)
Insert(-78.02,Value6073)
Insert(166.06,Value6074)
Insert(24.55,Value6075)
Insert(-1079.2,Value6076)
Insert(-871.69,Value6077)
Insert(915.74,Value6078)
Insert(1468.1,Value6079)
Insert(985.08,Value6080)
Insert(40.01,Value6081)
Insert(-1349.41,Value6082)
Insert(-602.84,Value6083)
Insert(-589.95,Value6084)
Insert(982.27,Value6085)
Insert(1485.45,Value6086)
Insert(27.93,Value6087)
Insert(-1114.46,Value6088)
Insert(115.41,Value6089)
Insert(1324.97,Value6090)
Insert(328.73,Value6091)
Insert(-339.2,Value6092)
Insert(1426.43,Value6093)
Insert(-696.05,Value6094)
Insert(498.0,Value6095)
Insert(-385.99,Value6096)
Insert(27.85,Value6097)
Insert(844.85,Value6098)
Insert(1379.85,Value6099)
Insert(700.03,Value6100)
Insert(693.94,Value6101)
Insert(-184.14,Value6102)
Insert(644.52,Value6103)
Insert(-1040.5,Value6104)
Insert(-412.01,Value6105)
Insert(1021.49,Value6106)
Insert(-1010.53,Value6107)
Insert(858.13,Value6108)
Insert(-755.34,Value6109)
Insert(-100.52,Value6110)
Insert(975.3,Value6111)
Insert(-630.36,Value6112)
Insert(-23.59,Value6113)
Insert(1042.27,Value6114)
Insert(1354.82,Value6115)
Insert(-792.86,Value6116)
Insert(-1365.5,Value6117)
Insert(568.61,Value6118)
Insert(1224.18,Value6119)
Insert(591.33,Value6120)
Insert(-849.98,Value6121)
Insert(607.91,Value6122)
Insert(1386.03,Value6123)
Insert(-897.78,Value6124)
Insert(-1350.05,Value6125)
Insert(-626.81,Value6126)
Insert(947.27,Value6127)
Insert(902.7,Value6128)
Insert(-705.37,Value6129)
Insert(421.86,Value6130)
Insert(697.16,Value6131)
Insert(-46.45,Value6132)
Insert(-788.09,Value6133)
Insert(-986.28,Value6134)
Insert(890.56,Value6135)
Insert(-953.53,Value6136)
Insert(-299.75,Value6137)
Insert(590.02,Value6138)
Insert(1217.17,Value6139)
Insert(-898.33,Value6140)
Insert(1462.31,Value6141)
Insert(-957.6,Value6142)
Insert(636.67,Value6143)
Insert(290.52,Value6144)
Insert(1319.02,Value6145)
Insert(-943.21,Value6146)
Insert(-226.45,Value6147)
Insert(-1119.08,Value6148)
Insert(1153.55,Value6149)
Insert(-567.75,Value6150)
Insert(1418.06,Value6151)
Insert(-217.32,Value6152)
Insert(1008.98,Value6153)
Insert(-694.09,Value6154)
Insert(1092.13,Value6155)
Insert(721.99,Value6156)
Insert(486.59,Value6157)
Insert(200.27,Value6158)
Insert(685.09,Value6159)
Insert(774.42,Value6160)
Insert(-138.52,Value6161)
Insert(-94.99,Value6162)
Insert(407.09,Value6163)
Insert(-1258.97,Value6164)
Insert(-414.71,Value6165)
Insert(-868.27,Value6166)
Insert(-776.44,Value6167)
Insert(-268.92,Value6168)
Insert(537.75,Value6169)
Insert(-636.82,Value6170)
Insert(-1439.02,Value6171)
Insert(-88.57,Value6172)
Insert(874.62,Value6173)
Insert(1462.08,Value6174)
Insert(-487.14,Value6175)
Insert(1032.79,Value6176)
Insert(128.7,Value6177)
Insert(-258.13,Value6178)
Insert(-520.23,Value6179)
Insert(900.23,Value6180)
Insert(803.38,Value6181)
Insert(936.99,Value6182)
Insert(-365.43,Value6183)
Insert(383.53,Value6184)
Insert(1383.02,Value6185)
Insert(811.83,Value6186)
Insert(-298.67,Value6187)
Insert(-142.48,Value6188)
Insert(857.81,Value6189)
Insert(-116.26,Value6190)
Insert(-94.52,Value6191)
Insert(654.28,Value6192)
Insert(800.08,Value6193)
Insert(1407.13,Value6194)
Insert(-409.23,Value6195)
Insert(1347.99,Value6196)
Insert(-5.7,Value6197)
Insert(907.64,Value6198)
Insert(214.63,Value6199)
Insert(196.21,Value6200)
Insert(-905.09,Value6201)
Insert(-1373.69,Value6202)
Insert(-1105.21,Value6203)
Insert(464.43,Value6204)
Insert(-1195.45,Value6205)
Insert(644.86,Value6206)
Insert(1016.2,Value6207)
Insert(1318.24,Value6208)
Insert(-1232.02,Value6209)
Insert(541.55,Value6210)
Insert(1038.03,Value6211)
Insert(228.84,Value6212)
Insert(-587.03,Value6213)
Insert(1197.12,Value6214)
Insert(316.65,Value6215)
Insert(115.56,Value6216)
Insert(-194.88,Value6217)
Insert(-524.66,Value6218)
Insert(-1154.54,Value6219)
Insert(-877.46,Value6220)
Insert(1382.28,Value6221)
Insert(590.59,Value6222)
Insert(271.24,Value6223)
Insert(-723.66,Value6224)
Insert(510.48,Value6225)
Insert(-386.05,Value6226)
Insert(-466.01,Value6227)
Insert(-808.63,Value6228)
Insert(-633.04,Value6229)
Insert(-1051.22,Value6230)
Insert(-1414.27,Value6231)
Insert(-474.19,Value6232)
Insert(309.43,Value6233)
Insert(718.6,Value6234)
Insert(311.61,Value6235)
Insert(494.24,Value6236)
Insert(798.42,Value6237)
Insert(-682.4,Value6238)
Insert(-1124.87,Value6239)
Insert(-398.09,Value6240)
Insert(-172.46,Value6241)
Insert(1196.2,Value6242)
Insert(-1248.77,Value6243)
Insert(-352.58,Value6244)
Insert(-226.0,Value6245)
Insert(-1116.71,Value6246)
Insert(-692.03,Value6247)
Insert(1033.77,Value6248)
Insert(1393.28,Value6249)
Insert(1487.51,Value6250)
Insert(1410.32,Value6251)
Insert(-204.28,Value6252)
Insert(1449.17,Value6253)
Insert(-1358.76,Value6254)
Insert(813.92,Value6255)
Insert(-439.09,Value6256)
Insert(557.58,Value6257)
Insert(136.29,Value6258)
Insert(650.31,Value6259)
Insert(-397.57,Value6260)
Insert(-486.08,Value6261)
Insert(-249.92,Value6262)
Insert(645.28,Value6263)
Insert(749.54,Value6264)
Insert(1172.41,Value6265)
Insert(-18.61,Value6266)
Insert(834.93,Value6267)
Insert(874.53,Value6268)
Insert(851.62,Value6269)
Insert(-101.46,Value6270)
Insert(-1080.35,Value6271)
Insert(968.34,Value6272)
Insert(-508.31,Value6273)
Insert(-1357.13,Value6274)
Insert(-1366.83,Value6275)
Insert(-49.5,Value6276)
Insert(-1024.77,Value6277)
Insert(-1461.23,Value6278)
Insert(1328.62,Value6279)
Insert(1246.09,Value6280)
Insert(-704.24,Value6281)
Insert(962.24,Value6282)
Insert(454.91,Value6283)
Insert(-36.37,Value6284)
Insert(324.43,Value6285)
Insert(1002.35,Value6286)
Insert(288.24,Value6287)
Insert(-1468.25,Value6288)
Insert(-1074.71,Value6289)
Insert(-573.91,Value6290)
Insert(222.1,Value6291)
Insert(1215.85,Value6292)
Insert(-986.69,Value6293)
Insert(-925.41,Value6294)
Insert(-243.17,Value6295)
Insert(463.09,Value6296)
Insert(-267.4,Value6297)
Insert(-1095.05,Value6298)
Insert(-439.85,Value6299)
Insert(1036.19,Value6300)
Insert(1437.12,Value6301)
Insert(-490.31,Value6302)
Insert(918.93,Value6303)
Insert(1270.65,Value6304)
Insert(1251.25,Value6305)
Insert(-807.35,Value6306)
Insert(55.76,Value6307)
Insert(-507.21,Value6308)
Insert(-59.91,Value6309)
Insert(-155.08,Value6310)
Insert(-9.33,Value6311)
Insert(1265.42,Value6312)
Insert(-869.32,Value6313)
Insert(-191.94,Value6314)
Insert(-1494.6,Value6315)
Insert(441.7,Value6316)
Insert(-313.24,Value6317)
Insert(-902.62,Value6318)
Insert(815.23,Value6319)
Insert(-95.55,Value6320)
Insert(-507.4,Value6321)
Insert(134.03,Value6322)
Insert(1366.19,Value6323)
Insert(-543.52,Value6324)
Insert(-424.5,Value6325)
Insert(-784.06,Value6326)
Insert(-823.7,Value6327)
Insert(-1171.35,Value6328)
Insert(-1483.93,Value6329)
Insert(-375.95,Value6330)
Insert(-349.84,Value6331)
Insert(221.34,Value6332)
Insert(512.17,Value6333)
Insert(457.83,Value6334)
Insert(-877.08,Value6335)
Insert(1373.95,Value6336)
Insert(-385.21,Value6337)
Insert(-349.0,Value6338)
Insert(566.3,Value6339)
Insert(174.69,Value6340)
Insert(-1177.64,Value6341)
Insert(-1490.67,Value6342)
Insert(1033.27,Value6343)
Insert(-150.46,Value6344)
Insert(206.15,Value6345)
Insert(-901.67,Value6346)
Insert(1458.1,Value6347)
Insert(884.22,Value6348)
Insert(443.58,Value6349)
Insert(784.65,Value6350)
Insert(760.67,Value6351)
Insert(-873.21,Value6352)
Insert(-728.06,Value6353)
Insert(-1438.44,Value6354)
Insert(-659.74,Value6355)
Insert(1496.66,Value6356)
Insert(1414.7,Value6357)
Insert(882.91,Value6358)
Insert(-1471.53,Value6359)
Insert(201.46,Value6360)
Insert(-668.99,Value6361)
Insert(-1001.67,Value6362)
Insert(230.48,Value6363)
Insert(292.94,Value6364)
Insert(-807.63,Value6365)
Insert(405.76,Value6366)
Insert(-1159.19,Value6367)
Insert(-13.25,Value6368)
Insert(-1280.71,Value6369)
Insert(517.82,Value6370)
Insert(483.22,Value6371)
Insert(-381.9,Value6372)
Insert(669.82,Value6373)
Insert(-1463.75,Value6374)
Insert(-1238.53,Value6375)
Insert(-765.4,Value6376)
Insert(587.29,Value6377)
Insert(-184.64,Value6378)
Insert(1433.74,Value6379)
Insert(922.84,Value6380)
Insert(-90.01,Value6381)
Insert(435.51,Value6382)
Insert(733.44,Value6383)
Insert(-840.16,Value6384)
Insert(-939.77,Value6385)
Insert(520.78,Value6386)
Insert(265.02,Value6387)
Insert(-774.47,Value6388)
Insert(630.83,Value6389)
Insert(-1255.86,Value6390)
Insert(436.04,Value6391)
Insert(357.83,Value6392)
Insert(-1244.84,Value6393)
Insert(147.5,Value6394)
Insert(-135.69,Value6395)
Insert(1024.32,Value6396)
Insert(270.54,Value6397)
Insert(-603.42,Value6398)
Insert(579.38,Value6399)
Insert(697.41,Value6400)
Insert(1342.28,Value6401)
Insert(-1192.53,Value6402)
Insert(495.79,Value6403)
Insert(1226.91,Value6404)
Insert(1311.1,Value6405)
Insert(535.97,Value6406)
Insert(-188.42,Value6407)
Insert(-977.21,Value6408)
Insert(-216.43,Value6409)
Insert(-1441.72,Value6410)
Insert(-1139.94,Value6411)
Insert(-1075.68,Value6412)
Insert(1099.4,Value6413)
Insert(-78.31,Value6414)
Insert(-999.2,Value6415)
Insert(-1446.85,Value6416)
Insert(389.96,Value6417)
Insert(-1422.87,Value6418)
Insert(-607.96,Value6419)
Insert(949.36,Value6420)
Insert(835.61,Value6421)
Insert(-743.53,Value6422)
Insert(488.82,Value6423)
Insert(251.26,Value6424)
Insert(-72.29,Value6425)
Insert(-867.57,Value6426)
Insert(958.45,Value6427)
Insert(-611.83,Value6428)
Insert(1362.85,Value6429)
Insert(-901.06,Value6430)
Insert(844.11,Value6431)
Insert(934.95,Value6432)
Insert(-6.87,Value6433)
Insert(-629.19,Value6434)
Insert(-1026.8,Value6435)
Insert(-965.15,Value6436)
Insert(-1395.88,Value6437)
Insert(-360.28,Value6438)
Insert(-470.9,Value6439)
Insert(971.1,Value6440)
Insert(1205.18,Value6441)
Insert(-870.04,Value6442)
Insert(-1066.27,Value6443)
Insert(195.12,Value6444)
Insert(-442.12,Value6445)
Insert(-1450.37,Value6446)
Insert(-555.82,Value6447)
Insert(-485.03,Value6448)
Insert(479.66,Value6449)
Insert(1421.24,Value6450)
Insert(-1090.75,Value6451)
Insert(-285.65,Value6452)
Insert(-999.82,Value6453)
Insert(938.39,Value6454)
Insert(1485.63,Value6455)
Insert(-1067.16,Value6456)
Insert(-1459.22,Value6457)
Insert(633.58,Value6458)
Insert(-15.35,Value6459)
Insert(-245.74,Value6460)
Insert(1499.39,Value6461)
Insert(539.68,Value6462)
Insert(685.01,Value6463)
Insert(-1174.94,Value6464)
Insert(357.2,Value6465)
Insert(349.75,Value6466)
Insert(-39.02,Value6467)
Insert(1387.92,Value6468)
Insert(-77.32,Value6469)
Insert(-451.94,Value6470)
Insert(50.06,Value6471)
Insert(1195.28,Value6472)
Insert(1025.03,Value6473)
Insert(1477.19,Value6474)
Insert(-843.83,Value6475)
Insert(-294.41,Value6476)
Insert(927.55,Value6477)
Insert(-1408.83,Value6478)
Insert(1376.67,Value6479)
Insert(256.94,Value6480)
Insert(-1379.88,Value6481)
Insert(-383.12,Value6482)
Insert(-401.09,Value6483)
Insert(187.56,Value6484)
Insert(784.01,Value6485)
Insert(-632.9,Value6486)
Insert(933.35,Value6487)
Insert(551.01,Value6488)
Insert(18.21,Value6489)
Insert(-894.44,Value6490)
Insert(76.05,Value6491)
Insert(-620.08,Value6492)
Insert(-554.64,Value6493)
Insert(1030.54,Value6494)
Insert(727.68,Value6495)
Insert(906.89,Value6496)
Insert(-620.07,Value6497)
Insert(-1434.53,Value6498)
Insert(-16.09,Value6499)
Insert(-339.56,Value6500)
Insert(-573.91,Value6501)
Insert(442.2,Value6502)
Insert(-1311.59,Value6503)
Insert(-753.49,Value6504)
Insert(-1237.18,Value6505)
Insert(-1248.89,Value6506)
Insert(416.87,Value6507)
Insert(-1368.31,Value6508)
Insert(1124.62,Value6509)
Insert(72.03,Value6510)
Insert(-354.88,Value6511)
Insert(-1399.11,Value6512)
Insert(84.32,Value6513)
Insert(978.27,Value6514)
Insert(-188.23,Value6515)
Insert(-1341.14,Value6516)
Insert(-80.41,Value6517)
Insert(269.26,Value6518)
Insert(-640.12,Value6519)
Insert(-92.22,Value6520)
Insert(246.77,Value6521)
Insert(941.0,Value6522)
Insert(308.46,Value6523)
Insert(-26.22,Value6524)
Insert(-919.56,Value6525)
Insert(-676.22,Value6526)
Insert(679.84,Value6527)
Insert(1336.57,Value6528)
Insert(427.38,Value6529)
Insert(931.6,Value6530)
Insert(1027.96,Value6531)
Insert(1165.47,Value6532)
Insert(-777.44,Value6533)
Insert(-1387.88,Value6534)
Insert(-227.33,Value6535)
Insert(-659.56,Value6536)
Insert(-1259.3,Value6537)
Insert(709.0,Value6538)
Insert(1328.66,Value6539)
Insert(-390.16,Value6540)
Insert(355.43,Value6541)
Insert(1316.32,Value6542)
Insert(-51.87,Value6543)
Insert(-802.48,Value6544)
Insert(-1396.37,Value6545)
Insert(1286.81,Value6546)
Insert(-450.04,Value6547)
Insert(-344.01,Value6548)
Insert(-1254.83,Value6549)
Insert(-188.61,Value6550)
Insert(21.72,Value6551)
Insert(-571.02,Value6552)
Insert(-379.8,Value6553)
Insert(1171.98,Value6554)
Insert(-931.95,Value6555)
Insert(-1419.98,Value6556)
Insert(1294.99,Value6557)
Insert(1328.05,Value6558)
Insert(-272.63,Value6559)
Insert(-846.46,Value6560)
Insert(1315.68,Value6561)
Insert(1460.79,Value6562)
Insert(-1148.31,Value6563)
Insert(38.15,Value6564)
Insert(788.76,Value6565)
Insert(1357.65,Value6566)
Insert(1436.58,Value6567)
Insert(1175.48,Value6568)
Insert(113.89,Value6569)
Insert(1122.85,Value6570)
Insert(-361.27,Value6571)
Insert(1018.04,Value6572)
Insert(-593.95,Value6573)
Insert(425.08,Value6574)
Insert(-1337.45,Value6575)
Insert(-523.62,Value6576)
Insert(547.32,Value6577)
Insert(1131.8,Value6578)
Insert(832.09,Value6579)
Insert(354.02,Value6580)
Insert(-830.56,Value6581)
Insert(1136.28,Value6582)
Insert(-899.71,Value6583)
Insert(1280.47,Value6584)
Insert(277.95,Value6585)
Insert(-103.42,Value6586)
Insert(-1326.06,Value6587)
Insert(1099.85,Value6588)
Insert(-401.25,Value6589)
Insert(1167.52,Value6590)
Insert(857.57,Value6591)
Insert(672.79,Value6592)
Insert(-521.3,Value6593)
Insert(-866.34,Value6594)
Insert(-978.5,Value6595)
Insert(-402.7,Value6596)
Insert(-457.38,Value6597)
Insert(1142.1,Value6598)
Insert(-959.89,Value6599)
Insert(726.24,Value6600)
Insert(68.77,Value6601)
Insert(186.53,Value6602)
Insert(584.4,Value6603)
Insert(521.92,Value6604)
Insert(-962.55,Value6605)
Insert(-841.44,Value6606)
Insert(962.2,Value6607)
Insert(-69.94,Value6608)
Insert(148.9,Value6609)
Insert(-171.2,Value6610)
Insert(-6.19,Value6611)
Insert(1428.38,Value6612)
Insert(799.67,Value6613)
Insert(-89.09,Value6614)
Insert(174.23,Value6615)
Insert(999.28,Value6616)
Insert(1265.2,Value6617)
Insert(1110.65,Value6618)
Insert(212.41,Value6619)
Insert(535.9,Value6620)
Insert(-648.19,Value6621)
Insert(272.39,Value6622)
Insert(1013.28,Value6623)
Insert(-333.45,Value6624)
